,TVONWD2,PRKGPLC1,SIZRFRI1,INTERNET,TVTYPE2,WDPELLET,USENOTMOIST,USEEL,SIZEOFGARAGE,TOTSQFT_EN,TOTUCSQFT,OUTGRILLFUEL,OUTLET,WDOTHER,ELWATER,ATTICFIN,ELFOOD,ESCWASH,HDD30YR,CDD80,BEDROOMS,NCOMBATH,DNTHEAT,WASHLOAD,TEMPGONE,HIGHCEIL,FOPAY,TOTROOMS,PERIODEL,YEARMADERANGE,CELLAR,TVONWE2,EMPLOYHH,USECENAC,ROOFTYPE,TEMPNITE,NUMFRIG,WOODLOGS,SWIMPOOL,POOL,INWIRELESS,TYPEHUQ,WHEATAGE,LPWARM,NOTMOIST,ATTIC,BASECOOL,TEMPHOME,EQUIPAUX,COOLTYPE,CWASHER,AGEFRZR,ELCOOL,WASHTEMP,DRYRFUEL,STOVE,GARGHEAT,SDESCENT,WHEATSIZ,ATHOME,AGEDW,SOLWATER,STOVENFUEL,STOVEFUEL,AIRCOND,AGECWASH,AGERFRI2,AGECENAC,TEMPGONEAC,FUELH2O,DRAFTY,FOWATER,USENG,TVTYPE1,STORIES,AGECDRYER,SIZRFRI2,EDUCATION,TVONWD1,FUELPOOL,NHSLDMEM,RECBATH,BASEHEAT,UGWATER,EQUIPAGE,ATTCCOOL,OA_LAT,PERIODFO,WSF,OVENUSE,SOLOTHER,THERMAINAC,PERIODLP,ADQINSUL,DOOR1SUM,RNSETEMP,USEWOOD,HHAGE,MONEYPY,NUMBERAC,TOTCSQFT,EQUIPM,FUELTUB,NUMCFAN,PROTHERMAC,MICRO,STUDIO,WDWATER,ELOTHER,TYPERFR1,AGERFRI1,FUELHEAT,DRYRUSE,WDWARM,FOOTHER,LPGPAY,SIZFREEZ,BASEFIN,NUMFREEZ,ELWARM,UGWARM,FOWARM,NUMMEAL,OUTGRILL,UGOTH,TVSIZE1,ICE,HEATHOME,NHAFBATH,TEMPNITEAC,USEWWAC,STOVEN,AMTMICRO,LPWATER,USESOLAR,LPOTHER,OTHROOMS,PROTHERM,OVENFUEL,CDD30YR,TOPFRONT,LPCOOK,TEMPHOMEAC,WWACAGE,USEFO,FUEL_HEAT,KOWNRENT,USEMOISTURE,WINDOWS,HHSEX,CENACHP,MOISTURE,DISHWASH,WALLTYPE,FUELH2O2,TVSIZE2,THERMAIN,USELP,DRYER,HDD50,COFFEE,TVCOLOR,PERIODNG,TOTUSQFT,TYPEGLASS,ESDISHW,ESFRIG,AUDIT,TOTHSQFT,TVONWE1,GWT,ATTCHEAT,GARGCOOL,UGCOOK,NWEIGHT,OVEN,CDD65,DWASHUSE,HDD65,OCCUPYYRANGE,SWAMPCOL,TYPERFR2,UPRTFRZR,WOODAMT
8528,2,0,3,-2,1,-2,-2,1,-2,997,748,21,1,-2,0,0,1,-9,5474,30,1,1,-2,2,65,0,-2,4,1,4,0,1,2,-2,6,65,1,-2,0,-2,-2,2,2,0,0,1,-2,70,0,2,1,-2,1,2,5,0,-2,0,1,0,42,0,5,-2,1,3,-2,-2,-2,1,3,0,1,1,10,5,-2,2,3,-2,1,0,-2,1,2,0,5.0,-2,0.5,3,0,-2,-2,2,0,3,0,53,7,1,249,10,-2,0,-2,1,-2,0,1,22,41,5,1,0,0,-2,-2,-2,-2,1,0,0,4,1,0,2,0,1,0,-2,1,1,4,0,0,0,3,-2,-2,1146,1,0,-2,3,0,5,2,-2,20,2,-2,0,1,3,-2,2,-2,0,1,2519,1,2,1,0,1,-2,-2,0,997,4,58.0,0,-2,0,3034.03,0,927,12,5385,7,-2,-2,-2,-2.0
8531,-2,1,4,1,-2,-2,-2,1,2,1968,400,2,1,-2,0,0,0,0,1244,670,3,2,-2,2,65,1,-2,4,1,8,0,-2,0,2,5,68,1,-2,0,-2,1,2,2,0,0,1,-2,70,0,1,1,-2,1,3,5,0,0,0,2,1,2,0,1,-2,1,3,-2,2,79,1,3,0,1,2,20,2,-2,7,2,-2,3,1,-2,1,2,0,17.0,-2,0.43,5,0,1,-2,2,0,3,0,30,23,-2,1968,3,1,2,1,1,-2,0,1,23,2,5,1,0,0,1,-2,-2,-2,1,0,0,4,1,1,3,1,1,1,76,-2,1,3,0,0,1,1,1,-2,3307,1,0,76,-2,0,5,1,-2,41,1,0,0,1,5,-2,-2,1,1,1,146,1,1,1,400,2,0,0,0,1968,2,72.0,0,0,1,7604.88,0,3445,11,1265,8,0,-2,-2,-2.0
8537,1,1,4,1,2,-2,-2,1,2,2404,400,1,1,-2,1,0,1,0,1918,134,4,2,-2,2,65,1,-2,7,1,6,0,1,1,3,6,67,2,-2,0,-2,1,2,3,0,0,1,-2,69,0,1,1,41,1,3,5,0,0,0,3,0,42,0,5,-2,1,1,2,3,80,5,4,0,1,2,10,1,1,4,3,-2,3,0,-2,0,3,0,18.0,-2,0.42,4,0,1,-2,1,0,3,0,59,23,-2,2404,4,-2,3,1,1,-2,0,1,21,42,5,1,0,0,1,1,-2,1,1,0,0,4,1,1,3,1,1,1,78,-2,1,3,0,0,1,3,1,-2,2234,1,0,78,-2,0,5,1,-2,42,2,1,0,1,1,-2,1,1,1,1,358,1,4,5,400,2,-2,-2,1,2404,3,70.0,0,0,0,6297.04,0,2199,13,2022,6,-2,3,2,-2.0
8539,2,-2,3,1,1,-2,-2,1,-2,909,909,-2,0,-2,0,-2,0,-2,1054,51,1,1,-2,-2,60,0,-2,4,1,2,0,2,0,-2,2,65,1,-2,-2,-2,0,4,1,0,0,0,-2,60,0,-2,0,-2,0,-2,-2,0,-2,1,2,1,-2,0,1,-2,0,-2,-2,-2,-2,1,1,0,1,2,-2,-2,-2,0,2,-2,3,0,-2,1,1,-2,0.0,-2,0.35,0,0,-2,-2,4,0,-2,0,52,8,-2,0,10,-2,0,-2,1,0,0,1,1,1,5,-2,0,0,-2,-2,-2,-2,1,0,0,3,0,0,3,0,1,0,-2,-2,1,2,0,0,0,3,-2,-2,1276,-2,0,-2,-2,0,5,2,-2,30,1,-2,0,0,2,-2,1,-2,0,0,15,0,2,5,682,1,-2,1,0,227,1,67.0,-2,-2,1,6153.58,0,1349,-2,886,6,0,-2,-2,-2.0
8542,-2,-2,4,-2,-2,-2,-2,1,-2,735,0,-2,-2,-2,1,-2,1,-2,6174,29,2,1,-2,2,68,0,-2,4,1,4,0,-2,0,3,6,72,1,-2,-2,-2,-2,4,3,0,0,0,-2,72,0,1,1,-2,1,2,5,0,-2,0,1,1,41,0,5,-2,1,41,-2,42,70,5,4,0,0,1,-2,41,-2,2,4,-2,1,0,-2,0,5,-2,3.0,-2,0.61,6,0,1,-2,2,1,3,0,85,5,-2,735,5,-2,3,0,1,0,0,1,22,3,5,1,0,0,-2,-2,-2,-2,1,0,0,2,0,0,2,0,1,0,70,-2,1,1,0,0,0,2,0,-2,1136,1,0,70,-2,0,5,3,-2,20,1,0,0,1,3,-2,-2,1,0,1,3224,0,1,-2,184,1,-2,1,0,551,4,53.0,-2,-2,0,5676.08,0,835,12,6491,7,-2,-2,-2,-2.0
8547,4,-2,3,1,2,-2,-2,1,-2,4012,2006,21,0,-2,0,-2,1,0,1940,242,3,2,-2,4,68,1,-2,8,1,1,1,4,1,3,3,70,1,-2,-2,-2,1,4,1,0,0,0,0,70,1,1,1,-2,1,3,5,0,-2,0,2,1,-2,0,5,-2,1,3,-2,41,72,1,2,0,1,1,-2,3,-2,3,3,-2,3,0,0,1,41,-2,15.0,-2,0.35,4,0,1,-2,3,1,3,0,37,2,-2,2006,3,-2,3,0,1,0,0,1,22,2,5,2,0,0,-2,-2,0,-2,1,0,0,4,1,0,1,0,1,0,68,-2,1,1,0,0,0,5,0,-2,2323,1,0,70,-2,0,5,2,-2,50,1,0,0,0,3,-2,1,1,0,1,377,1,4,1,2006,1,-2,1,0,2006,3,74.0,-2,-2,0,9062.26,0,2579,-2,1859,8,-2,-2,-2,-2.0
8550,2,1,4,1,2,-2,-2,1,1,1550,850,21,0,-2,1,1,1,0,726,1131,3,2,-2,3,75,0,-2,6,5,1,0,2,1,2,5,75,1,-2,0,-2,1,2,2,0,0,1,-2,75,1,1,1,-2,1,3,5,0,0,1,2,0,-2,0,5,-2,1,2,-2,2,80,5,4,0,0,5,20,2,-2,5,1,-2,5,0,-2,0,3,0,17.0,-2,0.49,4,0,1,-2,1,1,3,0,33,19,-2,950,3,-2,1,1,1,-2,0,1,21,2,5,1,0,0,-2,-2,-2,-2,1,0,0,2,1,0,3,1,1,1,80,-2,1,3,0,0,0,3,1,-2,3906,1,0,80,-2,0,5,1,-2,41,1,0,0,0,1,-2,2,1,0,1,0,1,4,-2,850,2,-2,0,0,950,3,73.0,0,0,0,7489.17,0,4644,-2,568,1,0,-2,-2,-2.0
8552,1,1,3,1,1,0,1,1,1,2246,2080,2,1,0,1,0,0,1,5641,41,4,1,-2,2,65,0,-2,8,1,2,1,1,1,-2,6,70,2,1,0,-2,1,2,2,0,1,1,0,70,1,2,1,-2,1,3,5,0,0,0,3,1,2,0,1,-2,1,2,3,-2,-2,5,3,0,1,1,20,1,2,6,3,-2,3,0,0,0,3,0,3.0,-2,0.51,3,0,-2,-2,1,1,3,1,57,17,2,416,3,-2,1,-2,1,-2,0,1,1,2,5,2,1,0,1,-2,0,-2,1,0,0,1,1,0,2,0,1,1,-2,1,1,3,0,0,1,4,0,-2,776,1,0,-2,1,0,5,1,-2,50,1,-2,0,1,2,-2,2,1,1,1,2712,0,3,1,832,2,1,0,1,1664,3,50.0,0,0,1,4607.83,0,600,13,5837,4,-2,1,-2,1.0
8555,4,0,3,-2,3,0,-2,1,-2,1372,0,2,1,0,1,-2,1,-9,4347,26,2,2,-2,3,65,0,-2,4,1,6,0,5,1,3,6,68,1,1,0,-2,-2,2,41,0,0,0,-2,68,1,1,1,-2,1,3,5,0,-2,0,2,1,-2,0,5,-2,1,3,-2,41,68,5,4,0,0,2,10,3,-2,4,3,-2,2,0,-2,0,41,-2,5.0,-2,0.39,1,0,1,-2,1,1,3,1,42,6,-2,1372,3,-2,5,1,1,-2,0,1,21,2,5,2,1,0,-2,-2,-2,-2,1,0,0,3,1,0,2,1,1,0,68,-2,1,3,0,0,1,2,1,-2,1085,1,0,68,-2,0,5,1,-2,30,1,0,0,0,3,-2,2,1,1,1,1515,0,5,-2,0,2,-2,1,0,1372,4,62.0,-2,-2,0,12002.86,0,1117,-2,4027,8,-2,-2,-2,4.0
8556,3,0,4,1,1,-2,-2,1,-2,6768,1713,2,1,-2,0,0,1,1,6570,0,7,3,-2,3,60,1,-2,14,1,6,1,3,2,3,6,60,3,-2,1,0,1,2,1,0,0,1,1,68,0,1,1,-2,1,3,5,0,-2,0,3,0,41,0,5,-2,1,1,3,41,68,1,3,0,1,1,31,1,4,5,3,-2,4,0,1,1,41,0,3.0,-2,0.55,4,0,1,-2,2,0,3,0,58,24,-2,5055,3,-2,6,1,1,-2,0,1,22,3,5,1,0,0,-2,-2,1,-2,1,0,0,3,1,0,1,1,1,1,68,-2,2,2,0,0,1,7,1,-2,519,1,0,65,-2,0,5,1,-2,60,2,0,0,1,3,1,2,1,1,1,2875,1,6,1,1713,2,-2,0,0,5055,3,50.0,0,-2,0,4181.56,0,475,13,6266,8,-2,22,-2,-2.0
8558,-2,-2,3,-2,-2,-2,-2,1,-2,568,379,-2,-2,-2,1,-2,1,-2,4903,5,1,1,-2,-2,60,0,-2,3,1,4,0,-2,0,-2,5,60,1,-2,-2,-2,-2,4,1,0,0,0,-2,65,0,2,0,-2,1,-2,-2,0,-2,0,2,1,-2,0,5,-2,1,-2,-2,-2,-2,5,4,0,0,1,-2,-2,-2,3,1,-2,1,0,-2,0,41,-2,6.0,-2,0.51,3,0,-2,-2,1,0,-2,0,64,4,1,189,5,-2,0,-2,0,0,0,1,22,2,5,-2,0,0,-2,-2,-2,-2,1,0,0,2,0,0,2,0,1,0,-2,3,1,-2,0,0,0,2,0,-2,1288,-2,0,-2,3,0,5,2,-2,20,1,-2,0,0,3,-2,-2,1,0,0,1965,1,1,-2,0,2,-2,-9,0,568,3,57.0,-2,-2,0,3910.2,0,935,-2,4972,8,-2,-2,-2,-2.0
8560,1,0,3,1,5,-2,-2,1,-2,1719,0,2,1,-2,0,-2,0,1,1060,153,3,2,-2,2,58,1,-2,7,1,1,0,2,0,1,5,53,2,-2,0,-2,1,2,3,0,0,0,-2,58,1,3,1,-2,1,3,1,0,-2,0,1,1,-2,0,1,-2,1,2,3,3,-2,1,3,0,1,2,10,2,2,5,3,-2,3,0,-2,1,3,-2,0.0,-2,0.41,6,0,1,-2,2,0,3,0,53,24,1,1719,3,-2,5,1,1,-2,0,1,21,3,5,2,0,0,1,-2,-2,-2,1,0,0,2,1,1,2,1,1,1,-2,1,1,1,0,0,1,4,1,-2,1774,2,0,-2,3,0,5,1,-2,42,2,0,0,0,4,-2,3,1,1,1,0,1,2,1,0,2,-2,1,1,1719,3,67.0,-2,-2,1,6466.42,0,1959,-2,956,6,0,4,-2,-2.0
8561,2,-2,3,-2,2,-2,-2,1,-2,756,0,-2,-2,-2,1,-2,1,-2,435,95,1,1,-2,-2,75,0,-2,3,5,5,-2,2,2,3,-2,75,1,-2,-2,-2,-2,5,2,0,0,-2,-2,75,0,1,0,-2,1,-2,-2,0,-2,1,1,1,41,0,5,-2,1,-2,-2,3,75,5,4,0,0,1,-2,-2,-2,2,2,-2,2,0,-2,0,2,-2,28.0,-2,0.37,2,0,1,-2,1,0,-2,0,27,1,-2,756,3,-2,0,0,1,0,0,1,22,2,5,-2,0,0,-2,-2,-2,-2,1,0,0,4,0,0,2,0,1,0,75,-2,1,3,0,0,0,2,0,-2,3046,-2,0,75,-2,0,5,2,-2,10,2,0,0,1,7,-2,1,1,0,0,28,0,2,-2,0,1,-2,-9,0,756,2,74.0,-2,-2,0,6931.95,0,3027,11,543,8,-2,-2,-2,-2.0
8565,2,-2,3,-2,1,-2,-2,1,-2,1596,0,-2,0,-2,1,-2,1,-9,447,530,2,2,-2,2,78,0,-2,4,1,4,-2,2,0,3,-2,78,1,-2,-2,-2,-2,5,3,0,0,-2,-2,78,0,1,1,-2,1,3,5,1,-2,0,1,1,3,0,5,5,1,3,-2,3,77,5,4,0,0,2,-2,3,-2,2,5,-2,2,0,-2,0,5,-2,27.0,-2,0.41,0,0,1,-2,2,1,3,0,85,4,-2,1596,3,-2,0,0,1,0,0,1,1,3,5,1,0,0,-2,-2,-2,-2,1,0,0,4,0,0,3,0,1,0,77,-2,1,1,0,0,0,2,0,-2,3699,1,0,77,-2,0,5,2,-2,20,1,0,0,1,7,-2,1,1,0,1,0,0,2,-2,0,1,-9,-9,0,1596,5,76.0,-2,-2,0,8973.22,0,4059,12,401,8,-2,-2,-2,-2.0
8569,1,1,5,1,3,-2,1,1,3,5440,2432,2,1,-2,0,-2,1,1,5064,25,2,2,-2,3,65,1,-2,4,1,8,1,5,1,3,3,65,1,-2,0,-2,1,2,1,0,1,0,0,65,0,1,1,-2,1,2,5,1,1,0,-2,0,1,0,-2,1,1,1,-2,1,80,1,4,0,1,3,20,1,-2,6,2,-2,2,0,1,1,1,-2,5.0,-2,0.49,5,1,1,-2,1,3,3,0,56,24,-2,3008,3,-2,0,1,1,-2,0,1,21,1,5,1,0,0,-2,-2,0,-2,1,0,0,3,1,0,1,1,1,1,72,-2,0,3,0,1,1,2,0,5,1309,2,0,72,-2,0,5,1,-2,50,1,1,0,1,7,-2,3,1,1,1,2224,1,2,1,891,3,1,1,1,4549,4,58.0,-2,0,1,2711.43,1,907,20,5326,8,-2,-2,-2,-2.0
8573,3,1,3,1,1,-2,-2,1,1,1840,250,2,1,-2,1,0,1,1,4830,0,4,2,-2,3,68,0,-2,7,1,8,0,3,1,2,6,68,1,-2,0,-2,1,3,1,0,0,1,-2,68,0,1,1,-2,1,3,5,0,0,0,2,1,1,0,5,-2,1,2,-2,3,68,5,3,0,0,1,20,2,-2,3,5,-2,3,0,-2,0,3,0,2.0,-2,0.41,4,1,1,-2,2,0,3,0,39,16,-2,1840,4,-2,4,0,1,-2,0,1,1,3,5,1,0,0,-2,-2,-2,-2,1,0,0,1,1,0,2,0,1,1,68,-2,1,3,0,1,1,3,0,-2,801,1,0,68,-2,0,5,2,-2,41,2,1,0,1,3,-2,1,1,1,1,1869,1,2,-2,250,2,1,-9,0,1840,5,59.0,0,0,0,7148.18,0,653,13,4851,8,-2,-2,-2,-2.0
8576,1,0,4,-2,1,-2,-2,1,-2,670,0,21,0,-2,1,-2,0,-2,5188,22,2,2,-2,2,72,-2,-2,4,1,5,-2,1,0,1,3,72,1,-2,-2,-2,-2,1,5,0,0,-2,-2,72,0,1,1,5,1,3,5,0,-2,1,2,0,5,0,5,-2,1,5,-2,5,-2,5,4,0,0,1,10,5,-2,1,1,-2,5,0,-2,0,5,-2,0.0,-2,0.56,0,0,0,-2,2,0,3,0,49,8,-2,670,3,-2,2,-2,1,-2,0,1,1,5,5,1,0,0,-2,1,-2,1,1,0,0,0,1,0,2,1,1,0,-2,-2,1,4,0,0,0,2,1,-2,728,1,0,-2,-2,0,5,1,-2,41,1,0,0,1,3,-2,2,1,0,1,2564,0,3,-2,0,1,-2,-2,0,670,1,51.0,-2,-2,0,14531.59,0,802,11,5732,8,0,-2,1,-2.0
8577,2,0,3,-2,2,-2,-2,1,-2,1431,0,2,0,-2,1,-2,1,1,2745,337,3,2,-2,2,60,-2,-2,6,1,8,-2,2,1,1,5,68,1,-2,-2,-2,-2,1,2,0,0,-2,-2,68,0,1,1,-2,1,3,5,0,-2,0,2,1,2,0,5,-2,1,3,-2,2,-2,5,4,0,0,1,10,3,-2,2,3,-2,2,0,-2,0,2,-2,1.0,-2,0.5,2,0,1,-2,1,1,3,0,58,18,-2,1431,4,-2,5,0,1,-2,0,1,21,2,5,1,0,0,-2,-2,-2,-2,1,0,0,3,1,0,2,1,1,0,-2,-2,1,3,0,0,1,3,0,-2,2093,1,0,-2,-2,0,5,1,-2,30,2,1,0,1,2,-2,1,1,1,1,448,1,4,-2,0,2,1,1,0,1431,3,68.0,-2,-2,0,9620.35,0,2188,13,2513,8,0,-2,-2,-2.0
8584,4,0,4,1,2,-2,-2,1,-2,2208,0,2,1,-2,1,-2,1,1,175,517,4,2,-2,4,78,0,-2,9,1,1,0,2,0,3,1,73,2,-2,0,-2,1,2,3,0,0,0,-2,78,0,1,1,41,1,2,1,1,-2,1,3,1,3,0,-2,5,1,3,3,3,78,5,4,0,1,1,10,3,2,3,5,-2,6,1,-2,0,3,-2,30.0,-2,0.42,4,0,1,-2,1,1,3,0,50,12,-2,2208,3,5,5,1,1,-2,0,1,21,3,5,1,0,0,1,2,-2,1,1,0,0,2,1,1,1,1,1,0,73,-2,0,3,0,0,1,5,1,5,4100,2,0,74,-2,0,5,1,-2,42,1,0,0,1,7,-2,2,1,1,1,3,1,6,1,0,1,1,1,0,2208,5,84.0,-2,-2,0,6557.74,1,4510,11,172,6,-2,4,2,-2.0
