,ELUSED,NGCNS,STHW,STDNRM,NGSRC,PKGCL,FACIL,FKHT2,COOK,DHUSED,ELNONLU,OTCLEQ,NWKERC,LOHRPC,PRNTYP,COOLP,OPNWE,WKHRS,FAX,ELCOOK,HT2,FKHT1,SOUSED,HEATP,NWKER,NGMANU,FLUORP,NGCOOL,FURNAC,RFGEQP,CAPGEN,RCAC,NGGENR,NGHT2,OPEN24,RDCLNF,FKEXP,GOVOWN,CWUSED,FKCOOL,FKCNS,ELMANU,NGWATR,MANU,RFCNS,COUSED,MAINT,WINTYP,EVAPCL,NGHT1,LTOHRP,HTPMPC,STUSED,WATR,SQFT,BOILER,DAYLTP,WLCNS,FKGENR,SERVER,NOCC,YRCON,BULB,PBA,MFEXP,COOL,PCTERM,ACWNWL,MONUSE,PKGHT,AWN,FKUSED,SKYLT,ELHT2,SLFCON,FREESTN,NGEXP,NGCOOK,ONEACT,ELWATR,ELCNS,OTLT,ELLOCUT,NGUSED,NFLOOR,CDD65,HDD65,HTPMPH,WOUSED,PUBID,FKMANU,WKHRSC,GENR,ELHT1,TRNGRM,TINT,RDHTNF,REFL,HT1,ELCOOL,WTHTEQ,OTUSED,COPIER,OTHTEQ,PRNTRN,MAINHT,HWUSED,HID,FKTYPE,CHWT,ELEXP,CHILLR,MAINCL,PRUSED,FLUOR,FKWATR,CFLR,FKCOOK,MFUSED,PCTRMC,HALO,ELOTSRC,OPNMF,HWTRM,OWNOCC
10519,1,38062.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,728.0,-1.0,-1.0,2.0,527.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1,97000,-1.0,-1.0,-1.0,-1.0,-1.0,30,1983,-1.0,24,215075.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,0.0,30643.0,-1.0,-1.0,1.0,2008482.0,-1.0,-1.0,1,-1.0,1199,4889,-1.0,-1.0,4524,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,-1.0,-1.0,-1.0,183704.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10539,1,67093.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,6.0,2.0,2.0,100.0,1.0,98.0,1.0,2.0,2,2.0,2.0,100.0,50.0,2.0,95.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,560.0,2.0,2.0,2.0,200.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,50.0,2.0,2,1,300000,2.0,20.0,1.0,1.0,2.0,12,1960,2.0,2,314700.0,1,1.0,1.0,12.0,1.0,2.0,1,2.0,2.0,2.0,0.0,70987.0,2.0,1.0,1.0,2102551.0,2.0,1.0,1,5.0,1023,5962,2.0,2.0,4548,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,1.0,12.0,7.0,2,2.0,2.0,2.0,243153.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,6.0,2.0,2.0,1.0,2.0,1.0
10573,1,63726.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1914.0,-1.0,-1.0,2.0,1371.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1,700000,-1.0,-1.0,-1.0,-1.0,-1.0,95,1986,-1.0,24,725356.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1.0,1.0,-1.0,0.0,62165.0,-1.0,-1.0,1.0,12881223.0,-1.0,-1.0,1,-1.0,1230,5315,-1.0,-1.0,4588,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,-1.0,-1.0,-1.0,661277.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10574,1,1576971.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,2.0,10.0,4.0,2.0,100.0,1.0,168.0,1.0,1.0,1,2.0,2.0,100.0,2250.0,2.0,75.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,33660.0,2.0,2.0,2.0,30328.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,1500000,1.0,30.0,2.0,1.0,1.0,1,1974,1.0,16,2538435.0,1,1.0,2.0,12.0,2.0,2.0,1,1.0,2.0,2.0,1.0,857131.0,1.0,1.0,2.0,38378752.0,1.0,1.0,1,8.0,1012,4002,2.0,2.0,4589,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,2.0,1200.0,2.0,2,1.0,2.0,2.0,1647644.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,9.0,1.0,2.0,1.0,1.0,2.0
10603,1,138975.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,9.0,4.0,2.0,100.0,1.0,66.0,1.0,2.0,2,2.0,2.0,100.0,500.0,2.0,75.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,284.0,2.0,2.0,2.0,200.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,2.0,1.0,83.0,2.0,2,1,300000,2.0,0.0,9.0,2.0,1.0,40,1990,1.0,2,468685.0,1,1.0,2.0,12.0,1.0,2.0,1,1.0,2.0,2.0,1.0,25015.0,2.0,1.0,2.0,4517942.0,2.0,1.0,1,991.0,759,5585,2.0,2.0,4622,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.0,1.0,2.0,70.0,3.0,2,1.0,1.0,2.0,443386.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,7.0,1.0,2.0,1.0,1.0,1.0
10627,1,1590333.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,2.0,2.0,11.0,4.0,2.0,100.0,1.0,168.0,1.0,2.0,1,2.0,2.0,100.0,3500.0,2.0,80.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3000.0,1.0,2.0,2.0,2452.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,1,1,1400000,1.0,20.0,1.0,1.0,2.0,1,1970,1.0,16,5412634.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,1.0,1236912.0,2.0,1.0,2.0,39420000.0,2.0,1.0,1,12.0,1084,4713,2.0,2.0,4652,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0,2200.0,2.0,2,1.0,4.0,2.0,4167853.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,9.0,1.0,2.0,1.0,1.0,1.0
10667,1,113234.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,8.0,4.0,1.0,20.0,2.0,40.0,1.0,2.0,1,2.0,2.0,100.0,280.0,2.0,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,8804.0,1.0,2.0,2.0,7656.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,285000,1.0,50.0,4.0,1.0,1.0,1,1950,2.0,2,141906.0,1,1.0,2.0,12.0,1.0,2.0,1,1.0,2.0,1.0,1.0,61258.0,2.0,1.0,1.0,1503801.0,2.0,1.0,1,3.0,702,8131,2.0,2.0,4700,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,1.0,2.0,20.0,2.0,2,1.0,7.0,2.0,71844.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,6.0,2.0,2.0,1.0,1.0,1.0
10691,1,559950.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2,1.0,2.0,10.0,4.0,2.0,100.0,1.0,168.0,1.0,2.0,2,2.0,2.0,100.0,1300.0,2.0,95.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2743.0,1.0,2.0,2.0,2230.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,100.0,2.0,2,1,500001,1.0,0.0,2.0,2.0,1.0,1,1964,2.0,16,1319330.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,1.0,278159.0,1.0,1.0,2.0,18201615.0,2.0,2.0,1,7.0,2817,2132,2.0,2.0,4730,2.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,1.0,2.0,200.0,2.0,2,2.0,1.0,2.0,1038428.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,8.0,2.0,2.0,1.0,1.0,2.0
10705,1,35283.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,2.0,2.0,6.0,4.0,4.0,25.0,1.0,66.0,1.0,2.0,1,2.0,2.0,100.0,82.0,2.0,95.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4274.0,1.0,2.0,2.0,3601.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,95.0,2.0,2,1,90000,1.0,0.0,1.0,1.0,1.0,2,1999,1.0,14,61606.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,1.0,1.0,23774.0,1.0,1.0,2.0,602522.0,2.0,1.0,1,2.0,747,8004,2.0,2.0,4745,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0,10.0,2.0,2,1.0,1.0,2.0,33558.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,6.0,2.0,2.0,1.0,1.0,1.0
10715,1,381519.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2,2.0,2.0,8.0,4.0,2.0,100.0,1.0,168.0,1.0,1.0,1,2.0,2.0,100.0,460.0,2.0,80.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,947.0,1.0,2.0,2.0,1528.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,85.0,2.0,2,1,245000,1.0,20.0,2.0,2.0,1.0,1,1981,1.0,16,488297.0,1,1.0,2.0,12.0,2.0,1.0,1,1.0,2.0,2.0,1.0,241496.0,1.0,1.0,2.0,5570361.0,2.0,1.0,1,6.0,673,6557,2.0,2.0,4757,2.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,60.0,2.0,2,1.0,2.0,2.0,245854.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,7.0,1.0,2.0,1.0,1.0,1.0
10716,1,1505214.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2,1.0,2.0,9.0,1.0,1.0,90.0,1.0,168.0,1.0,1.0,1,2.0,2.0,90.0,525.0,2.0,75.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2457.0,2.0,2.0,2.0,1974.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2,1,500001,1.0,10.0,1.0,1.0,1.0,1,1949,1.0,16,1628938.0,1,1.0,2.0,12.0,1.0,2.0,1,2.0,1.0,2.0,1.0,823500.0,1.0,1.0,2.0,12980521.0,2.0,2.0,1,8.0,529,6367,2.0,2.0,4759,2.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,1,1.0,1.0,2.0,1.0,2.0,50.0,2.0,2,2.0,9.0,2.0,802981.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,2.0,1.0,2.0,1.0,1.0,1.0
10717,1,474417.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,2.0,2.0,9.0,4.0,1.0,100.0,1.0,168.0,1.0,1.0,1,2.0,2.0,100.0,600.0,2.0,85.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,24453.0,2.0,2.0,2.0,21880.0,2.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,1.0,100.0,1.0,2,1,325000,1.0,0.0,1.0,1.0,1.0,2,1972,1.0,16,1040694.0,1,1.0,1.0,12.0,1.0,1.0,1,1.0,1.0,2.0,1.0,302150.0,1.0,1.0,2.0,9493224.0,2.0,1.0,1,6.0,1037,5079,1.0,2.0,4760,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,200.0,2.0,2,2.0,1.0,2.0,714091.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,7.0,1.0,1.0,1.0,1.0,1.0
10721,1,1511390.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,2.0,10.0,4.0,2.0,99.0,1.0,168.0,1.0,2.0,1,2.0,2.0,100.0,1470.0,2.0,98.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,22663.0,2.0,2.0,2.0,22187.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,100.0,2.0,2,1,700000,1.0,0.0,1.0,1.0,1.0,2,1979,1.0,16,1613959.0,1,1.0,2.0,12.0,2.0,1.0,1,1.0,2.0,2.0,1.0,667023.0,1.0,1.0,2.0,28505407.0,2.0,1.0,1,8.0,2036,3037,2.0,2.0,4766,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0,700.0,2.0,2,2.0,2.0,2.0,924273.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1,9.0,1.0,2.0,1.0,1.0,1.0
10749,1,241036.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2.0,11.0,4.0,2.0,100.0,2.0,60.0,1.0,1.0,1,2.0,2.0,100.0,2500.0,2.0,80.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1656.0,2.0,2.0,2.0,536.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,600000,1.0,0.0,2.0,1.0,1.0,27,1984,1.0,2,1350415.0,1,1.0,2.0,12.0,2.0,2.0,1,1.0,1.0,1.0,0.0,192232.0,1.0,1.0,1.0,18971558.0,2.0,2.0,1,6.0,650,8353,2.0,2.0,4801,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,1000.0,2.0,2,1.0,2.0,2.0,1156527.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,9.0,1.0,1.0,1.0,1.0,1.0
10751,1,76118.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2,2.0,2.0,7.0,4.0,2.0,90.0,1.0,168.0,1.0,2.0,1,2.0,2.0,100.0,120.0,2.0,95.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1091.0,2.0,2.0,2.0,795.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,75000,1.0,10.0,1.0,1.0,1.0,1,1967,1.0,16,219793.0,1,1.0,1.0,12.0,2.0,2.0,1,2.0,1.0,1.0,1.0,65036.0,1.0,1.0,2.0,1269350.0,2.0,1.0,1,7.0,956,5578,2.0,2.0,4803,2.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,1,1.0,1.0,2.0,1.0,2.0,15.0,2.0,2,2.0,1.0,2.0,153666.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1,4.0,2.0,2.0,1.0,1.0,2.0
10759,1,309047.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,10.0,4.0,2.0,100.0,2.0,40.0,1.0,2.0,2,2.0,2.0,100.0,1820.0,2.0,100.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,298.0,2.0,2.0,2.0,200.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,100.0,2.0,2,1,600000,1.0,30.0,6.0,1.0,2.0,1,2001,1.0,2,1557744.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,1.0,180827.0,2.0,1.0,1.0,25490765.0,2.0,1.0,1,5.0,673,6307,2.0,2.0,4811,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,1.0,2.0,2.0,2.0,15.0,2.0,2,1.0,2.0,2.0,1376619.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,9.0,1.0,2.0,1.0,2.0,1.0
10760,1,46672.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2,2.0,2.0,7.0,4.0,2.0,50.0,1.0,168.0,1.0,2.0,2,2.0,2.0,100.0,105.0,2.0,80.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,157.0,2.0,2.0,2.0,50.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,71000,1.0,0.0,1.0,1.0,1.0,1,1959,2.0,8,157968.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,0.0,39373.0,1.0,1.0,2.0,904157.0,2.0,1.0,1,4.0,219,2334,2.0,2.0,4812,2.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,1.0,2.0,14.0,2.0,2,1.0,2.0,2.0,118438.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,5.0,2.0,2.0,1.0,1.0,1.0
10774,1,82083.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2,2.0,2.0,7.0,4.0,2.0,100.0,1.0,168.0,1.0,1.0,1,2.0,2.0,100.0,185.0,2.0,80.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,15000.0,1.0,2.0,2.0,12000.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,100.0,2.0,2,1,305000,1.0,0.0,1.0,1.0,1.0,5,1975,1.0,16,257000.0,1,1.0,1.0,12.0,2.0,2.0,1,1.0,1.0,2.0,1.0,62000.0,2.0,1.0,1.0,3042884.0,2.0,1.0,1,5.0,679,7845,2.0,2.0,4829,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,2.0,20.0,1.0,2,1.0,2.0,2.0,180000.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1,6.0,1.0,2.0,1.0,1.0,2.0
10797,1,5354.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,4.0,2.0,1.0,95.0,1.0,168.0,1.0,2.0,2,2.0,2.0,90.0,10.0,2.0,90.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,50.0,2.0,2,1,10750,2.0,0.0,1.0,1.0,2.0,1,2003,2.0,7,21663.0,1,1.0,2.0,6.0,1.0,1.0,1,2.0,2.0,1.0,1.0,3496.0,2.0,2.0,2.0,116344.0,2.0,1.0,1,1.0,3810,1944,2.0,2.0,4853,2.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2,2.0,2.0,2.0,18167.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,2.0,1.0,2.0,1.0,1.0,1.0
10801,1,5417.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,8.0,4.0,1.0,75.0,2.0,48.0,1.0,2.0,2,2.0,2.0,75.0,381.0,2.0,95.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,551.0,2.0,2.0,2.0,462.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,100.0,2.0,2,1,240000,1.0,0.0,6.0,1.0,1.0,29,1972,1.0,2,769263.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,1.0,4792.0,2.0,1.0,2.0,8218090.0,2.0,1.0,1,991.0,1442,924,2.0,2.0,4857,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,48.0,2.0,2,1.0,2.0,2.0,763920.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,7.0,2.0,2.0,1.0,2.0,2.0
10831,1,33524.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,4.0,4.0,1.0,20.0,1.0,168.0,1.0,2.0,1,2.0,2.0,100.0,12.0,2.0,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,140.0,1.0,2.0,2.0,100.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,90.0,2.0,2,1,28000,2.0,0.0,3.0,1.0,1.0,1,1990,1.0,26,54882.0,1,1.0,2.0,12.0,1.0,2.0,1,2.0,2.0,2.0,1.0,25141.0,2.0,1.0,2.0,469566.0,2.0,1.0,1,2.0,641,7011,2.0,2.0,4894,2.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2,1.0,2.0,2.0,29601.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,2.0,1.0,2.0,1.0
10841,1,10132.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,5.0,4.0,2.0,60.0,1.0,168.0,1.0,2.0,1,2.0,2.0,100.0,33.0,2.0,100.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4161.0,2.0,2.0,2.0,3500.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,100.0,2.0,2,1,13000,2.0,0.0,3.0,2.0,1.0,1,1990,2.0,25,51704.0,1,1.0,2.0,12.0,2.0,2.0,1,2.0,2.0,2.0,1.0,9125.0,2.0,1.0,2.0,671480.0,2.0,1.0,1,2.0,1406,4699,2.0,2.0,4909,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1.0,3.0,2.0,1.0,1.0,12.0,1.0,2,2.0,9.0,2.0,38418.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,3.0,2.0,2.0,1.0,2.0,1.0
10844,1,460101.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2.0,2.0,8.0,4.0,2.0,85.0,1.0,168.0,1.0,2.0,2,2.0,2.0,100.0,370.0,2.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,284.0,2.0,2.0,2.0,200.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,100.0,2.0,2,1,170000,1.0,0.0,1.0,1.0,1.0,1,1920,2.0,4,885617.0,1,1.0,2.0,12.0,1.0,2.0,1,2.0,2.0,2.0,1.0,262804.0,2.0,1.0,1.0,6329797.0,2.0,1.0,1,6.0,517,6788,2.0,2.0,4912,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,3.0,2.0,1.0,2.0,50.0,2.0,2,2.0,1.0,2.0,622529.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,1,8.0,2.0,2.0,1.0,1.0,1.0
10859,1,823.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2.0,4.0,3.0,2.0,75.0,2.0,45.0,1.0,2.0,1,2.0,2.0,75.0,19.0,2.0,70.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,14.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,75.0,2.0,2,1,10250,2.0,20.0,3.0,2.0,1.0,1,1984,1.0,2,12510.0,1,1.0,2.0,12.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1043.0,2.0,1.0,1.0,135670.0,2.0,1.0,1,2.0,1933,3256,2.0,2.0,4927,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,8.0,3.0,2,1.0,3.0,2.0,11453.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,4.0,2.0,2.0,1.0,2.0,2.0
10864,1,32897.0,2.0,2.0,1.0,-1.0,1.0,2.0,1.0,2,2.0,-1.0,7.0,1.0,2.0,-1.0,1.0,60.0,1.0,1.0,1,2.0,2.0,20.0,150.0,2.0,90.0,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,2.0,-1.0,180.0,1.0,2.0,2.0,100.0,2.0,2.0,2.0,6.0,2.0,1.0,3.0,-1.0,1.0,25.0,-1.0,2,1,370000,1.0,75.0,3.0,1.0,2.0,2,1942,1.0,5,80212.0,2,1.0,-1.0,12.0,2.0,2.0,1,2.0,1.0,2.0,1.0,24556.0,2.0,1.0,1.0,863031.0,2.0,1.0,1,4.0,258,4396,1.0,2.0,4932,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,2.0,1.0,2.0,6.0,2.0,2,1.0,2.0,-1.0,55476.0,-1.0,-1.0,2.0,1.0,2.0,1.0,2.0,1,6.0,2.0,2.0,1.0,1.0,1.0
10871,1,2117064.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2,2.0,2.0,11.0,4.0,1.0,70.0,1.0,168.0,1.0,1.0,1,2.0,2.0,70.0,3000.0,2.0,90.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7000.0,2.0,2.0,2.0,7000.0,2.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,1.0,100.0,2.0,2,1,1500000,1.0,5.0,1.0,1.0,1.0,1,1930,1.0,16,3923405.0,1,1.0,2.0,12.0,2.0,1.0,1,1.0,1.0,2.0,1.0,1047637.0,1.0,1.0,2.0,55151099.0,2.0,1.0,1,10.0,2525,2386,2.0,2.0,4939,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,2.0,250.0,2.0,2,2.0,2.0,2.0,2868768.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,9.0,2.0,2.0,1.0,1.0,2.0
10876,1,140234.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2,2.0,2.0,9.0,4.0,1.0,95.0,1.0,168.0,1.0,2.0,1,2.0,2.0,90.0,800.0,2.0,75.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2387.0,1.0,2.0,2.0,1912.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,95.0,2.0,2,1,182000,1.0,100.0,6.0,1.0,1.0,1,1962,1.0,16,462777.0,1,1.0,1.0,12.0,2.0,1.0,1,2.0,1.0,1.0,1.0,84639.0,1.0,1.0,2.0,6188079.0,2.0,1.0,1,6.0,764,4938,2.0,2.0,4945,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1.0,2.0,600.0,2.0,2,2.0,9.0,2.0,375751.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1,8.0,2.0,2.0,1.0,1.0,1.0
