,STORIES,TYPEHUQ,TOTHSQFT,TOTCSQFT,HDD65,CDD65
3850,20,2,5278,5278,4545,1426
3851,-2,5,799,799,6537,601
3852,10,2,1209,1209,3551,1803
3853,10,2,2030,2030,5854,794
3854,-2,1,1876,1876,338,4118
3855,10,2,1050,175,2562,1958
3856,20,2,2925,208,6272,688
3857,-2,5,469,0,989,1209
3858,20,2,1981,1793,6171,795
3859,-2,5,646,646,3275,1892
3860,20,2,3362,0,4738,1362
3861,10,2,840,420,1496,3044
3862,-2,4,1107,1107,3878,1576
3863,10,2,3590,3590,5738,989
3864,10,2,4524,0,4406,195
3865,20,3,837,0,4546,1512
3866,20,2,2713,2713,6198,658
3867,-2,5,1120,560,6808,711
3868,10,2,1433,967,384,4163
3869,20,2,1138,1138,7781,515
3870,20,3,1090,1090,4632,1284
3871,10,2,1144,0,2884,1911
3872,20,2,3080,3333,4531,1285
3873,10,2,1922,1922,3229,1719
3874,20,2,2980,0,4340,218
3875,-2,5,1248,1248,4849,1465
3876,10,2,1234,1234,1656,4244
3877,20,2,2910,2910,4751,1357
3878,10,2,1330,0,6178,767
3879,-2,1,938,938,1328,3166
3880,10,2,864,864,1222,3017
3881,10,2,2650,2650,4793,1071
3882,10,2,972,0,1384,3426
3883,10,2,2400,2400,5321,743
3884,20,2,3344,536,6201,657
3885,20,2,3558,3558,2175,2794
3886,20,2,1692,1692,5341,826
3887,-2,4,1069,0,5698,636
3888,10,2,1400,1400,4771,1243
3889,10,2,1196,239,846,4085
3890,20,2,2288,2288,5604,800
3891,10,2,0,153,1344,2503
3892,-2,5,0,1172,644,2306
3893,20,2,2814,0,4858,1322
3894,10,2,2288,127,5138,885
3895,20,2,1196,1196,6637,555
3896,10,2,1008,1008,603,4169
3897,10,2,1248,1248,2675,2198
3898,10,3,0,0,2010,595
3899,10,2,1800,514,5413,959
3900,-2,5,986,986,5157,983
3901,10,2,1080,1080,483,3695
3902,10,2,0,1864,104,4716
3903,20,2,3028,3028,4340,1435
3904,-2,4,912,912,2047,1703
3905,10,2,3000,0,5569,719
3906,-2,5,677,677,4402,1725
3907,-2,5,1848,462,4552,1488
3908,10,2,1670,1670,2698,1850
3909,10,2,1458,833,1344,3091
3910,10,2,635,1670,518,3793
3911,-2,5,1172,234,4598,1305
3912,10,3,946,158,623,1416
3913,20,3,2172,2172,6267,690
3914,20,2,7390,7390,735,4860
3915,20,2,3584,3584,1367,3465
3916,-2,5,797,797,3080,2144
3917,10,2,1370,1370,1296,3309
3918,20,2,2070,2070,666,2151
3919,-2,5,694,174,6199,752
3920,20,2,4018,4018,3265,1647
3921,10,2,1198,1198,4824,1271
3922,20,3,2240,2240,7138,706
3923,10,2,3184,3184,2337,1563
3924,40,2,2614,2614,5442,951
3925,20,2,2532,230,3595,613
3926,10,2,1451,3152,2612,1963
3927,-2,4,1332,444,5663,940
3928,-2,5,0,0,752,1928
3929,10,2,2558,2558,812,4325
3930,10,2,980,980,1643,2891
3931,10,2,730,183,7080,429
3932,-2,5,1045,1045,5100,1241
3933,20,3,1183,1183,331,4376
3934,-2,5,0,0,76,3723
3935,10,2,3337,3337,3979,1207
3936,10,2,2354,2822,4488,1406
3937,20,2,0,2558,2270,1735
3938,10,2,0,0,241,4913
3939,20,2,5326,0,5504,841
3940,10,2,646,0,2002,281
3941,20,2,1568,1568,5647,772
3942,10,2,2223,635,1890,819
3943,10,2,2850,837,6343,808
3944,10,2,1019,1019,2039,2393
3945,10,2,1984,496,1316,2881
3946,10,2,1200,0,2068,2238
3947,-2,1,1620,1620,1998,2466
3948,10,2,1234,1234,1575,2605
3949,20,2,2433,2433,4567,1556
3950,-2,4,694,694,1639,4426
3951,10,3,1008,1008,727,4916
3952,-2,4,674,674,6141,789
3953,10,2,2240,2240,4426,1299
3954,20,2,1904,1904,5669,935
3955,10,2,1945,1945,5422,940
3956,-2,1,1200,1200,582,3633
3957,10,3,1064,407,5949,827
3958,10,2,1249,1249,7508,679
3959,20,2,3659,3659,6223,819
3960,-2,5,825,0,5867,602
3961,20,2,2184,2184,5088,1139
3962,10,2,1000,1000,3698,1157
3963,10,3,1640,0,655,1701
3964,-2,5,1848,1386,4458,1636
3965,-2,5,639,213,6299,710
3966,10,3,1321,1321,1993,1642
3967,10,2,3340,3340,3337,2055
3968,40,2,3009,3009,6101,814
3969,20,2,2516,2516,6467,761
3970,10,2,1134,1134,1560,2688
3971,20,2,5827,5827,6019,638
3972,10,2,2061,2061,2291,1682
3973,-2,5,0,1764,62,5206
3974,-2,5,1145,229,4565,1505
3975,-2,4,1188,1188,6764,628
3976,-2,4,763,763,6340,655
3977,10,2,3882,3882,690,5178
3978,20,2,2592,0,7634,431
3979,10,2,1848,1848,2663,2231
3980,-2,5,651,651,8287,362
3981,-2,5,621,0,25,4573
3982,10,2,672,168,4028,1268
3983,-2,5,651,163,6757,500
3984,20,2,1333,1333,3703,1701
3985,-2,5,800,800,2627,1947
3986,10,2,1450,1450,4667,1524
3987,10,2,1296,1296,5351,1048
3988,-2,5,1172,1172,368,3910
3989,10,2,2325,2325,3346,1819
3990,10,2,1716,0,4403,1474
3991,20,2,2779,2779,1230,3293
3992,10,2,1040,693,6371,719
3993,10,2,1414,1414,2464,2009
3994,20,2,2880,1920,6254,718
3995,10,2,1120,1120,3653,1568
3996,20,2,2583,2583,1078,3610
3997,-2,5,769,769,6474,660
3998,10,2,1580,1580,3250,1672
3999,10,2,1184,1184,850,3388
4000,10,2,2100,2100,4694,1420
4001,10,2,2117,396,6415,730
4002,10,3,830,830,1422,3340
4003,20,3,1816,1816,2231,1656
4004,-2,5,510,510,4503,1565
4005,10,2,2400,2400,5479,941
4006,20,2,1813,453,6908,725
4007,10,2,3150,3150,4048,1094
4008,10,2,2163,2163,1163,1911
4009,10,2,1436,1436,4087,1554
4010,-2,4,700,467,4530,1533
4011,20,2,2081,1850,4625,1538
4012,-2,5,613,613,1214,3029
4013,20,3,1803,819,4532,1516
4014,20,2,950,950,4516,1573
4015,20,2,3838,3838,2250,1785
4016,20,2,2288,0,1950,321
4017,10,2,2400,2400,1199,3050
4018,10,2,0,1188,1410,3366
4019,10,2,1170,1170,2548,2028
4020,-2,5,473,473,5753,649
4021,-2,1,504,504,1094,2042
4022,20,2,2037,1783,5628,1011
4023,20,2,5568,5568,5069,1014
4024,20,2,2133,2133,3212,1788
4025,10,2,1609,230,1972,666
4026,40,3,1988,1988,5359,1187
4027,10,2,1481,220,6109,680
4028,10,2,1400,1400,2313,1625
4029,10,2,3137,3137,3998,1588
4030,10,2,3600,1600,1133,3472
4031,20,2,2625,228,6194,903
4032,20,2,2600,0,6829,484
4033,-2,4,765,765,1653,3120
4034,10,2,2953,2953,396,3575
4035,20,3,1048,1048,2513,1992
4036,10,2,1431,1431,5108,973
4037,10,2,4744,4094,6353,788
4038,20,2,3020,1726,6524,611
4039,10,2,720,540,4775,1128
4040,20,2,3466,0,3649,1233
4041,10,2,4124,4124,1095,2037
4042,20,2,2400,2400,717,1383
4043,-2,4,676,676,2680,2184
4044,20,2,3824,2672,5838,802
4045,20,2,2581,2581,2269,1536
4046,20,3,2306,2808,5127,1232
4047,10,2,1493,1493,1052,4043
4048,10,2,1488,744,2518,2044
4049,10,2,998,998,1393,2768
4050,10,2,1603,1603,4151,1063
4051,10,2,1584,1584,3800,1755
4052,10,2,1692,1692,1413,3521
4053,20,2,3289,3289,4059,1534
4054,10,3,1216,1216,658,5402
4055,10,2,1568,0,3954,504
4056,10,2,3298,2746,2112,3029
4057,20,2,3358,3358,2032,3215
4058,10,2,1050,700,2501,2266
4059,20,3,690,690,289,4518
4060,20,2,3508,3508,6006,874
4061,20,3,1316,1316,306,4452
4062,20,2,2267,2267,767,1836
4063,10,2,1424,1424,384,4302
4064,-2,1,686,172,3797,1275
4065,10,2,1664,166,3550,735
4066,-2,1,1568,1568,3855,1899
4067,10,3,2606,2606,6102,755
4068,10,3,1207,1207,4632,1369
4069,20,3,2938,2938,3979,1791
4070,10,2,4339,4339,2373,2335
4071,10,2,3044,3044,855,3332
4072,-2,5,558,558,3759,1663
4073,-2,5,894,894,70,5117
4074,20,2,2456,1760,5952,799
4075,10,2,1612,1612,6484,654
4076,20,2,5324,5324,1941,2328
4077,10,2,1363,1363,3968,495
4078,10,2,1344,1344,5359,1199
4079,10,2,1350,79,6865,502
4080,20,2,3171,3423,4653,1261
4081,-2,1,1680,0,3063,2093
4082,-2,1,784,0,7508,100
4083,10,2,0,1162,346,4429
4084,-2,5,1152,1152,627,2422
4085,10,2,1310,1310,5918,956
4086,10,2,3850,1925,5004,1273
4087,10,2,2006,2006,7921,520
4088,10,2,2625,2625,1893,3029
4089,10,2,635,635,4097,412
4090,10,2,910,910,1908,2965
4091,20,2,3968,3940,4620,1297
4092,-2,5,1140,1140,2506,1803
4093,20,2,4392,4392,6329,704
4094,20,2,3788,4355,4660,1253
4095,40,3,1282,1282,6171,770
4096,20,2,3103,3103,1375,3448
4097,20,2,1297,926,4840,1232
4098,10,2,1751,876,1989,3117
4099,20,2,4440,4440,318,4417
4100,40,2,5332,5332,6051,845
4101,10,2,1104,442,5272,1054
4102,-2,5,487,244,4655,1327
4103,20,2,3643,3643,5399,776
4104,10,2,2059,2059,5413,1172
4105,20,2,4176,4176,5497,1118
4106,20,2,2700,2700,5671,684
4107,-2,5,905,181,6387,745
4108,-2,5,0,1832,857,1207
4109,20,2,1739,348,6337,665
4110,10,2,1784,1784,1402,2646
4111,10,2,2982,2982,3288,2169
4112,-2,5,640,0,6540,651
4113,20,3,1251,1251,2058,1662
4114,10,2,1131,283,1339,2557
4115,20,2,2400,2800,4288,1566
4116,10,2,1075,1075,1037,3428
4117,-2,5,0,1092,39,5221
4118,10,2,2362,2612,1689,3890
4119,10,2,2178,945,5904,743
4120,20,2,1750,1750,6185,731
4121,-2,5,595,99,4609,1399
4122,31,2,2878,2878,5311,751
4123,10,2,1458,1458,1387,2746
4124,20,3,1890,1890,4725,1320
4125,-2,5,625,313,7037,727
4126,10,2,2288,1888,3989,481
4127,-2,5,1004,1004,4166,1413
4128,10,2,1090,0,6110,725
4129,10,2,2518,2518,1929,1894
4130,-2,4,1189,1189,2004,2428
4131,10,2,1070,1070,3778,1318
4132,20,2,1957,0,5206,653
4133,10,3,716,716,2429,2252
4134,20,2,2124,0,1975,617
4135,10,2,2642,2642,1392,2712
4136,10,2,1578,1578,6675,619
4137,10,2,1271,636,1539,3238
4138,10,2,1344,0,397,3558
4139,-2,4,1014,0,1408,2716
4140,20,2,3400,3400,3709,1422
4141,20,2,2224,2224,2530,1893
4142,-2,5,800,267,4332,1583
4143,-2,4,1307,0,6255,717
4144,10,2,1235,1235,1573,2618
4145,10,2,2100,2100,2100,3072
4146,20,2,2000,2000,2605,1970
4147,10,2,840,840,1896,2385
4148,10,3,2174,2174,5712,1128
4149,20,2,2710,2710,4711,1510
4150,20,2,2183,227,6991,435
4151,-2,4,731,183,5500,904
4152,20,2,1656,1840,3757,1853
4153,20,2,3748,3748,6177,766
4154,20,2,2791,2791,2224,1853
4155,10,3,1041,0,466,2734
4156,10,2,1046,209,1988,474
4157,10,2,2829,2829,661,2184
4158,20,2,3387,3387,4472,1460
4159,10,2,1625,1625,2309,1404
4160,-2,5,0,0,761,1471
4161,20,2,2046,2046,5648,867
4162,-2,4,0,1515,94,5035
4163,10,2,1138,132,5341,885
4164,20,2,2160,2160,6270,739
4165,20,2,2965,855,6214,654
4166,-2,5,0,1150,112,4641
4167,20,2,3254,3254,5381,971
4168,10,2,1614,1614,3935,516
4169,31,2,1989,1989,5488,914
4170,-2,5,1021,511,4424,1552
4171,10,2,3440,2960,2664,1910
4172,-2,5,1053,1053,555,3702
4173,-2,5,976,976,4055,1618
4174,-2,5,552,184,6855,608
4175,10,2,1225,735,3912,1499
4176,31,3,1953,0,6478,628
4177,-2,1,2496,2496,3471,1692
4178,-2,5,719,719,5645,997
4179,10,2,896,896,4416,1315
4180,10,2,2700,2700,5082,1020
4181,-2,4,1600,800,7030,423
4182,10,2,1728,1728,2159,2317
4183,20,3,1472,1472,5385,1079
4184,20,2,0,0,1961,313
4185,10,2,2382,2382,2038,1466
4186,10,2,841,561,2820,1796
4187,10,2,2709,0,3930,1287
4188,20,2,3100,2700,1386,3422
4189,10,2,2768,2768,6521,673
4190,20,3,935,935,4064,1603
4191,20,2,2176,2176,5824,773
4192,10,2,1784,1784,345,4181
4193,10,2,1028,129,3815,1506
4194,10,2,1766,1766,2718,2139
4195,40,2,1200,1200,4132,534
4196,-2,5,1094,1094,4659,1255
4197,10,2,1314,1314,6659,694
4198,10,2,3695,1840,5815,752
4199,20,3,1358,1358,3185,1861
4200,10,2,1430,1430,4596,267
4201,10,2,2640,2640,6668,520
4202,20,2,2032,2032,5703,1015
4203,20,2,2576,2576,2700,1633
4204,10,2,1632,1632,3674,1543
4205,10,2,2052,2052,3694,1164
4206,20,2,2926,732,6615,618
4207,-2,5,0,0,654,2231
4208,20,2,4048,0,1963,503
4209,20,3,2519,1903,4695,1515
4210,20,2,2091,2091,592,4384
4211,20,2,3580,3580,584,4503
4212,-2,5,821,274,6401,663
4213,10,2,0,1922,298,4475
4214,10,2,1650,1650,5393,1177
4215,10,2,2821,0,3704,1723
4216,-2,5,783,196,6349,731
4217,-2,5,750,0,861,1189
4218,10,2,1176,0,1035,1065
4219,20,2,2018,2018,5522,824
4220,-2,1,1152,461,5814,818
4221,10,2,875,875,4073,427
4222,-2,5,0,650,22,5281
4223,10,2,964,193,6296,838
4224,10,2,3740,2038,4222,1534
4225,10,2,2365,2365,5513,893
4226,10,3,3936,3936,5595,1121
4227,10,3,3704,3704,5637,1110
4228,20,2,1980,792,4799,1229
4229,40,2,3121,3121,7821,558
4230,10,2,5590,5590,364,3909
4231,10,2,1478,1478,6730,788
4232,10,2,2800,2800,4967,1118
4233,20,3,1283,1283,6626,518
4234,10,2,5189,1598,6339,907
4235,10,2,1125,1125,3739,1403
4236,10,2,2495,0,3871,1396
4237,10,2,1615,1615,355,4307
4238,20,2,2304,512,5528,1025
4239,10,2,758,758,640,1778
4240,20,2,3569,3569,3221,1763
4241,-2,5,787,787,5575,724
4242,20,3,3186,2205,5427,1175
4243,20,2,2980,2980,1868,3133
4244,10,2,1450,1450,2712,2121
4245,-2,4,1045,1045,1084,2119
4246,10,2,0,1862,84,4907
4247,10,2,1504,1504,4840,1272
4248,-2,5,959,192,873,1141
4249,-2,5,681,681,2593,1983
4250,-2,5,763,254,6761,498
4251,40,2,1680,1680,715,1390
4252,10,2,3639,3639,4753,1382
4253,-2,5,1123,1123,885,2534
4254,20,2,6048,5648,5393,1203
4255,20,2,2032,339,3828,1479
4256,10,2,1759,1759,3655,1587
4257,-2,4,1000,1000,3217,1776
4258,-2,4,1714,1714,4442,1440
4259,-2,1,0,0,1940,725
4260,10,2,3428,1904,6893,441
4261,10,2,644,644,4938,1179
4262,10,2,1481,110,5827,905
4263,10,2,1984,1984,1354,3496
4264,10,2,1298,0,591,1578
4265,10,2,961,961,1404,2636
4266,10,2,2309,0,870,3168
4267,-2,4,2200,880,4674,1522
4268,20,2,1955,1955,4687,1374
4269,20,3,2224,2224,2690,1662
4270,20,2,2400,2400,4914,1344
4271,10,3,0,854,81,4940
4272,40,2,2040,1584,7941,581
4273,20,2,3350,957,4938,1317
4274,10,2,1926,1926,4925,1038
4275,-2,5,642,642,2017,1550
4276,10,2,1760,1760,710,1838
4277,20,2,2728,2728,2720,1575
4278,10,2,2227,1827,3934,1272
4279,20,2,1739,0,7626,77
4280,20,2,2462,2462,2811,2130
4281,-2,5,957,957,6486,757
4282,20,2,0,3951,1070,2291
4283,-2,4,800,800,4511,1553
4284,20,2,5730,5730,6178,663
4285,10,2,1166,2332,4625,1449
4286,10,2,900,0,7586,85
4287,-2,5,654,654,4648,1530
4288,10,2,2144,2144,4836,1198
4289,10,2,2802,2802,3795,1279
4290,-2,5,693,693,5595,1038
4291,-2,1,896,179,2675,2197
4292,-2,1,990,0,2884,2134
4293,10,2,1519,1519,1611,2649
4294,10,2,1182,1182,1049,2390
4295,20,2,2475,0,7687,421
4296,10,2,1584,1584,3748,1081
4297,20,2,4955,4955,5396,1177
4298,20,2,2400,2400,353,4313
4299,10,2,3325,3325,3678,1774
4300,40,2,1344,336,7033,445
4301,10,3,507,127,599,4195
4302,10,2,0,1235,352,4315
4303,10,2,2060,2060,732,2053
4304,-2,5,666,666,1419,2913
4305,-2,5,1056,1056,27,5263
4306,-2,4,1000,0,7399,469
4307,10,3,2344,2344,5166,1241
4308,20,2,4255,4255,5201,1231
4309,20,2,1716,0,4120,541
4310,20,2,0,1900,286,4509
4311,10,2,2332,0,1402,3386
4312,10,2,1152,0,5462,909
4313,10,2,2765,2765,6047,771
4314,20,2,2350,2350,5815,816
4315,-2,5,0,0,557,1750
4316,-2,1,1020,408,7055,416
4317,10,2,1395,1690,4254,1250
4318,10,2,1894,1894,42,5273
4319,-2,5,1014,1014,1421,2892
4320,10,2,2204,2204,1074,2272
4321,20,2,3520,3520,2667,1729
4322,-2,4,1033,0,5406,952
4323,20,2,3376,2680,6281,717
4324,10,2,1817,1817,1331,2927
4325,20,2,1920,0,2513,2063
4326,-2,5,1217,609,4637,1355
4327,20,3,1106,553,8123,401
4328,-2,1,1825,1825,2526,2028
4329,10,2,1083,1083,1957,510
4330,10,2,2556,1698,6713,639
4331,10,2,2766,2766,6464,841
4332,20,3,1400,1400,1512,4054
4333,10,2,1808,1808,1884,2696
4334,10,2,1680,1680,3919,1651
4335,10,2,3644,3644,5578,1052
4336,10,2,1924,962,4649,1428
4337,10,3,982,982,7246,516
4338,-2,5,934,934,6266,741
4339,20,2,1288,1288,2477,2112
4340,10,2,1290,1290,1598,2480
4341,-2,5,1416,1416,2103,2702
4342,-2,4,914,0,1950,321
4343,20,2,2463,547,3890,545
4344,-2,5,534,178,4507,1560
4345,-2,5,1069,0,4645,252
4346,-2,4,542,542,4075,1567
4347,-2,5,799,266,2883,362
4348,20,2,1620,0,8432,0
4349,10,2,2920,2920,330,4379
4350,20,2,1904,1904,1398,3395
4351,-2,5,821,411,5578,1077
4352,-2,1,1239,413,2494,2043
4353,20,3,2490,2490,2634,1827
4354,10,2,1448,1448,2047,1704
4355,-2,1,1872,1872,3352,1766
4356,20,3,1071,268,5165,929
4357,31,3,1585,1585,5791,634
4358,10,2,1456,1456,1568,2777
4359,40,2,2870,2870,1565,2661
4360,10,2,2610,1238,5730,870
4361,20,3,1052,1052,2016,583
4362,-2,5,1069,1069,4785,1486
4363,10,2,1144,1144,590,4423
4364,-2,4,747,0,7736,656
4365,10,2,1140,1140,3856,1626
4366,10,2,1404,1404,2238,2311
4367,-2,5,868,217,5133,768
4368,10,2,886,886,1902,2579
4369,10,2,1036,173,6912,652
4370,10,2,1401,1401,4919,1047
4371,-2,4,1064,1064,1090,2210
4372,40,2,3160,2273,7531,670
4373,10,2,1265,1265,4676,1390
4374,20,2,3927,3927,6444,677
4375,10,2,2834,2834,3874,1390
4376,20,2,3668,3668,1377,3443
4377,20,2,2083,2083,1396,3399
4378,-2,1,1232,1232,2687,1865
4379,10,2,1961,0,3388,1743
4380,-2,5,755,252,4628,1369
4381,10,2,1468,1068,1091,2070
4382,10,2,2900,2900,2112,2118
4383,10,2,2916,2916,6034,773
4384,10,2,2711,2711,6221,804
4385,10,2,1392,1392,2599,1724
4386,-2,1,900,900,1263,3316
4387,20,3,1518,1518,73,5107
4388,-2,5,600,450,4110,1501
4389,10,2,1129,1129,2355,1965
4390,-2,5,564,282,3616,677
4391,10,2,1080,1080,2348,1987
4392,20,2,3012,3012,5743,1004
4393,10,2,1872,1872,6854,744
4394,-2,5,827,827,720,1365
4395,10,2,1380,1380,3516,1826
4396,-2,4,1190,1190,4522,1538
4397,20,2,3360,0,6059,678
4398,-2,5,716,716,5461,946
4399,20,2,1833,1833,5034,1023
4400,10,2,3189,0,5814,839
4401,-2,1,980,196,2731,2432
4402,-2,1,420,420,5504,877
4403,20,2,2527,2527,8035,421
4404,20,3,2733,241,7072,431
4405,10,2,1833,0,1996,465
4406,10,2,1437,719,6310,129
4407,-2,5,221,221,7322,493
4408,-2,1,1280,640,2665,2223
4409,10,2,2326,2326,2104,2697
4410,-2,1,924,924,3366,1372
4411,10,2,5141,5141,6234,706
4412,10,2,902,180,6878,736
4413,10,2,0,0,2032,1491
4414,20,3,1248,1248,4606,1313
4415,10,2,1400,0,1082,919
4416,10,2,570,570,1097,3563
4417,10,2,2220,0,5058,948
4418,20,2,3727,3727,4522,1404
4419,10,2,2120,2120,3191,1803
4420,20,2,1936,387,5889,755
4421,20,2,2842,2842,6265,722
4422,10,2,3870,194,5606,936
4423,-2,5,0,0,1064,2276
4424,20,3,2516,2516,4265,1582
4425,40,2,3830,3830,4568,1230
4426,-2,5,770,257,4565,1467
4427,-2,5,567,567,7450,588
4428,20,2,3036,3036,2015,586
4429,-2,5,1122,1122,1382,3208
4430,20,2,4436,4436,2049,1423
4431,20,3,1956,1956,1042,2440
4432,-2,1,1008,168,3712,1454
4433,-2,1,1106,1106,1443,2814
4434,10,2,2131,2131,5992,787
4435,20,2,6564,6564,1102,1979
4436,10,2,0,3000,445,4092
4437,20,2,3450,2300,6090,821
4438,10,2,2400,2400,5259,1079
4439,20,2,2898,2898,670,1625
4440,-2,5,538,538,4451,1451
4441,-2,5,0,1092,20,4662
4442,20,2,2158,2158,7202,529
4443,-2,4,1190,1190,3262,1653
4444,10,2,1200,0,4035,1666
4445,20,2,2328,0,5317,879
4446,20,2,3003,3004,4929,1189
4447,20,2,4348,0,3858,1421
4448,-2,5,1080,1080,2611,1964
4449,20,2,6023,3012,5269,958
4450,10,2,1692,1692,2450,2524
4451,40,2,2487,2487,4659,1320
4452,20,2,2975,2975,4558,1365
4453,10,2,1780,0,4642,253
4454,20,2,4500,273,5270,886
4455,10,2,1630,1630,1417,2647
4456,10,2,1382,1382,2023,2611
4457,20,2,3016,2624,5666,686
4458,10,3,1210,1210,424,3231
4459,10,2,1120,1120,3327,2062
4460,-2,1,1215,243,5894,816
4461,-2,5,0,1042,321,4407
4462,10,2,1503,1503,3221,1766
4463,20,2,2632,2632,4250,1493
4464,-2,5,988,988,1736,3392
4465,20,2,1346,673,5212,828
4466,10,2,3152,1808,5729,994
4467,20,2,2706,2706,1231,3292
4468,10,2,770,770,5803,817
4469,20,2,4371,4823,2552,2024
4470,10,2,1144,1144,6461,597
4471,20,2,1872,1872,4113,1128
4472,-2,5,0,840,0,5859
4473,40,2,4119,4119,3977,489
4474,-2,4,949,237,4765,1390
4475,10,3,1178,1178,1993,1643
4476,-2,5,1300,1300,7366,620
4477,10,2,1890,270,4694,236
4478,10,3,2338,2338,6758,778
4479,-2,5,731,487,4461,1631
4480,-2,4,1183,1183,4123,1149
4481,20,2,3475,3816,4403,1473
4482,10,3,1009,1009,1947,2287
4483,10,2,3264,3264,3786,1293
4484,10,2,1281,1281,3810,597
4485,-2,1,1152,1152,2734,2099
4486,-2,5,0,0,1988,1662
4487,20,2,2820,2820,4516,1418
4488,-2,5,1003,1003,5391,1204
4489,10,2,2588,2588,4389,1358
4490,20,2,2600,2600,3851,570
4491,-2,5,690,690,6603,546
4492,10,2,2765,2765,5516,922
4493,-2,5,1200,1200,321,4407
4494,20,2,2321,2028,7608,528
4495,10,2,2350,2350,4555,1358
4496,-2,1,1152,1152,5088,808
4497,-2,5,590,197,6456,638
4498,20,3,1906,1906,7989,564
4499,10,2,2195,2195,1963,682
4500,10,2,1980,1980,1552,3949
4501,10,3,2312,2312,2007,1226
4502,10,2,1236,206,4673,243
4503,10,2,3923,3523,6485,690
4504,20,2,2354,2354,5531,1102
4505,10,2,1222,1222,1312,3592
4506,10,2,1736,1157,5518,1143
4507,10,2,1680,1680,1284,3103
4508,-2,5,759,759,844,3444
4509,20,3,1780,1780,7132,551
4510,10,2,1900,1600,4097,1483
4511,10,2,4405,2204,5800,826
4512,20,2,3302,1254,6171,665
4513,20,2,3675,3675,5534,1088
4514,10,2,2553,2553,5502,1114
4515,20,2,2517,2517,7296,646
4516,10,2,2766,2766,1322,2945
4517,10,2,1200,656,5458,1160
4518,-2,5,729,729,5406,1174
4519,20,3,1130,1130,5439,943
4520,10,2,3512,0,1956,317
4521,10,2,1092,1092,417,3319
4522,20,2,2442,0,9621,0
4523,10,3,924,924,4088,1550
4524,-2,4,636,0,6861,606
4525,20,2,2408,2192,7394,483
4526,10,2,2154,2154,6651,526
4527,20,2,2316,2316,565,6049
4528,20,2,1097,1097,5670,775
4529,20,2,1663,1663,1574,2758
4530,10,2,3672,2048,6326,744
4531,10,2,1452,484,2476,2105
4532,10,2,1660,1660,5423,1057
4533,20,2,1800,1800,6384,894
4534,10,2,726,242,6246,790
4535,10,2,1600,320,5195,1138
4536,10,2,0,990,398,4067
4537,20,2,3083,3083,5439,943
4538,-2,5,1047,1047,3239,1696
4539,40,2,2230,2230,7760,582
4540,20,2,3758,4694,4672,1311
4541,10,2,1050,1050,1926,1904
4542,20,2,2136,475,652,2250
4543,10,2,1982,428,6304,720
4544,10,2,2370,0,4693,236
4545,20,2,3534,0,5552,912
4546,10,2,1750,1750,1643,2893
4547,10,2,3875,3875,597,5827
4548,10,2,1511,1511,3895,542
4549,-2,5,542,542,2602,1973
4550,10,2,2048,1365,2036,2786
4551,10,2,3120,0,5463,937
4552,10,2,1431,0,3757,630
4553,-2,5,783,112,7449,454
4554,10,2,1634,467,2682,2180
4555,20,2,4182,4182,4519,1408
4556,20,2,4120,4120,2661,1913
4557,-2,4,1385,462,3178,1881
4558,20,2,2735,2735,2523,2054
4559,20,2,3520,3520,2389,2279
4560,10,2,906,906,1088,2088
4561,10,2,1872,1872,2984,1893
4562,20,2,2856,2552,4347,348
4563,20,2,3358,3358,1395,3103
4564,20,2,3520,3520,1377,3443
4565,20,3,1750,1750,311,4438
4566,-2,4,892,0,6421,631
4567,40,2,1454,1454,2151,1901
4568,20,2,1465,488,3738,1375
4569,20,2,1853,0,1887,824
4570,10,2,1302,372,1247,2980
4571,-2,1,840,0,5273,931
4572,20,2,3380,3380,2398,2829
4573,-2,4,912,912,5407,935
4574,20,3,992,992,1105,2146
4575,10,2,3450,3050,4897,1218
4576,10,2,1849,1849,2976,304
4577,10,2,696,174,7469,484
4578,10,2,1800,1800,292,4491
4579,-2,1,924,924,1455,2304
4580,10,2,2816,2816,4224,1305
4581,-2,4,1247,1247,5433,945
4582,-2,5,481,321,6462,667
4583,40,2,2152,2152,5898,589
4584,20,3,2728,0,6295,855
4585,20,2,680,453,4880,1204
4586,20,2,2067,2067,5430,954
4587,-2,4,1767,1767,4015,1712
4588,10,2,1875,2250,4720,1409
4589,-2,4,1100,1100,2066,1631
4590,20,3,1075,495,3830,584
4591,-2,4,714,0,850,1233
4592,20,3,2222,2414,4784,1118
4593,10,2,1800,1800,1248,3467
4594,-2,5,1307,1307,759,1889
4595,10,2,2288,2288,6478,814
4596,10,2,2088,2088,2873,368
4597,10,2,1934,1934,5283,1042
4598,-2,1,1783,1783,2778,1924
4599,10,2,1976,1976,3622,672
4600,20,2,1531,0,6466,702
4601,-2,4,1188,1188,4003,1715
4602,-2,1,1024,0,3790,1305
4603,10,2,1267,1267,1135,3468
4604,10,2,3443,3443,1450,3438
4605,-2,5,702,234,3946,1864
4606,-2,5,355,0,587,1598
4607,-2,5,527,527,4793,1478
4608,10,2,1184,1184,645,3882
4609,10,2,1364,1364,2590,1985
4610,31,2,4095,0,1992,289
4611,20,3,1518,1518,4612,1306
4612,20,2,2653,2653,5393,949
4613,20,2,2672,2672,5245,1093
4614,20,3,1446,1606,3880,2011
4615,-2,1,928,928,5000,1085
4616,-2,5,1022,256,7118,397
4617,10,2,1356,1356,1677,2926
